distance_from_event,gps_variance,motion_score,idle_time,claims_last_7_days,ip_stability_score,event_match_score,cluster_score,label
8.668687053108414,0.8384807637639851,0.4260914750469411,1191,9,0.39665160195425186,0.8918969087767766,0.1466048216920255,0
5.1332616869239285,0.2332280724245278,0.5813054172267823,1388,0,0.8803599686384168,0.23668519368207874,0.9076937063485463,1
5.918887388212843,0.35021824670031354,0.7081811955831998,1810,5,0.7050843642966599,0.24872415443028795,0.3302525290190985,0
4.344518444882714,0.25368217387313874,0.4052020867814171,3709,9,0.7409738609106683,0.7671948531085717,0.8227903518766931,1
7.442116569432979,0.681039427096909,0.23750647129246993,504,0,0.08289132169335423,0.5283701212972092,0.436335831606556,0
8.02109249026734,0.9779006687542708,0.5560050386425845,4910,4,0.04340078329817276,0.924643330223596,0.9191157152786594,1
2.5299016798924114,0.6954111231066475,0.07543454708976927,6190,8,0.21680910658649122,0.29449394683942987,0.9958313750293707,1
6.969250558638148,0.3842018313792199,0.7371007058430192,7114,9,0.9504114840765587,0.8902637838909163,0.45565675278571294,1
6.201325978015367,0.2773811829811327,0.1881211597237613,4185,7,0.3533522280260528,0.5836561118508721,0.07773463696498484,0
9.743948076661665,0.9862107444796029,0.6981617140197451,5320,0,0.41120672087218624,0.6027818820232985,0.2709576425151299,0
1.331851252237497,0.07620037959916315,0.9405318271353834,7026,4,0.6134151959357899,0.4182430362906189,0.9327284833540133,1
8.660638895004084,0.04521867010618941,0.026366974497252005,1824,5,0.8105533307818329,0.9872761293149445,0.15041689110352818,1
5.941307153521351,0.3808908566310215,0.9699143978146032,6938,0,0.8383287047111379,0.4686931597949703,0.4148195023376652,0
2.7340707193070624,0.056375496650927115,0.8647223762550532,2000,4,0.9997176732861306,0.9966368370739054,0.5554317056026274,0
7.689874151805105,0.944765729882428,0.8496473906774115,5264,4,0.4505441353100935,0.12915941515149498,0.9540510272587224,1
6.0617463445088005,0.22864280550346272,0.6717006844058567,1823,1,0.3581627180328405,0.11355759219962902,0.6715731955927996,0
5.2030770090379335,0.7723183917356393,0.5201635011119934,4363,0,0.5519068387744855,0.5609379715353863,0.876653602658345,1
4.034828662123971,0.13401522845064073,0.028782676313338973,3278,4,0.6203095513534647,0.7040797680992236,0.21296416150891073,0
1.3637147558676976,0.014544665667881929,0.350587558806597,6241,1,0.3922440450997323,0.43747492202372906,0.9041586944937484,1
3.4825546702330037,0.5139894891598108,0.7836530127411431,5115,6,0.5236022760150112,0.6976418714934634,0.7964717756738773,1
4.593468079461724,0.8420914150187097,0.7689177413153975,5971,7,0.04586126640463295,0.6208056844220913,0.3474134082254142,0
2.091307910785142,0.5796499344717384,0.34156321045654503,6254,8,0.46011915898357203,0.5847661059491537,0.40030048891028136,0
6.976675736969318,0.18006727234929853,0.696501466227079,280,2,0.8743176048544171,0.5152360548642109,0.9731103492701043,1
6.019353955409602,0.2238490659063206,0.8217906368444492,5585,9,0.17701048427674682,0.08870253375705561,0.12063587110060081,0
4.607787680327258,0.2063337184057925,0.36426986104807546,5197,9,0.6903948286293653,0.039312139841098936,0.7994103989090426,1
6.279003894909078,0.08175903194887191,0.8735786241067772,2878,0,0.2768776481472037,0.8062012797930613,0.7482596903836584,1
1.8452101935637732,0.2093493233367103,0.370472102791382,4821,9,0.7599554089375856,0.531265753973534,0.7205160613914648,1
0.6234136251124145,0.1477390919062267,0.13311692858747826,5122,6,0.5116774421156661,0.5321134852653157,0.10717201133977605,0
4.474123668234546,0.5326172664550232,0.24247050363472966,5750,4,0.18228387847595806,0.5639650920188364,0.8407099858779311,1
0.8920432871205619,0.5353355640155235,0.23321641154980122,3596,3,0.47396994143055615,0.35510430327930476,0.648822840291576,0
4.795821017542502,0.5841994847141693,0.7368224753949129,4718,7,0.5865354346607591,0.5644585425226413,0.37877262595128935,0
3.374468338719181,0.8996473971450123,0.6075552222935728,3514,7,0.4982476978489402,0.330348481280914,0.9336918237598746,1
0.0753436313407474,0.22533279771252823,0.36535681967405764,6767,3,0.8508175178361462,0.08788762454014387,0.8058648867411434,1
0.5565348935697534,0.8423140352981816,0.051635477874512836,2590,7,0.6969614623664215,0.9972555347683943,0.8966102629740208,1
5.7599841780566,0.9173956130855316,0.005300006397605417,117,0,0.49074877925878446,0.7228960966217757,0.8208614731533526,1
7.184572708365536,0.5350367320449105,0.476619484126412,6316,4,0.18704374855752337,0.3236792364042437,0.4254364386164168,0
5.07610378684455,0.24240973241508024,0.11483682473920354,6233,5,0.5812382214226123,0.1543627152742023,0.4811401018548175,0
5.325894325515859,0.05182353682242691,0.3366042781939206,9,4,0.06337497047276774,0.9899602323899452,0.32235384497472297,0
8.09874445854635,0.25464065476376385,0.6815027222239293,2832,8,0.5956387406078443,0.47157618855015837,0.41184091414726853,0
3.4886826654299528,0.9295291442478258,0.8306194077877291,235,1,0.12429722348554473,0.7308674752036443,0.9383404568210378,1
1.8123306616566015,0.0664962673667775,0.741120649290059,2965,7,0.8279408871774919,0.7505019247653135,0.7995371309195156,1
8.251326766927972,0.1864049867881441,0.23569174606499976,77,9,0.907866130462516,0.3161965822964946,0.5883066757950567,1
6.829820634171324,0.45194860129903924,0.713782454855326,6943,2,0.6241015441818376,0.539781061914633,0.43874467538833906,0
5.7748627090612565,0.3553624518183959,0.3914821102015019,4033,4,0.9064721109645469,0.6242379959139921,0.11689804070836407,0
9.398321236134752,0.6277080530714179,0.3349056146570861,5567,3,0.794025189270296,0.6200727559285135,0.5334610919763215,0
8.938925830509577,0.7885972112245307,0.15167487973275118,1120,4,0.7785719390507511,0.14312798554846962,0.20454459316946327,0
7.140640822236142,0.49398148713086265,0.7546352918601166,5237,5,0.5364813514845947,0.3788215655569157,0.45700021928167833,0
6.039578720725125,0.5022883474625301,0.5398606371128367,3228,3,0.7222525683930663,0.7200365365460744,0.6411476328852973,0
6.939484444671001,0.5427244433475962,0.25179905890695276,2116,3,0.18159771680142567,0.9084505613336283,0.5833917947661205,0
4.008514167636399,0.4620058036441327,0.9472833396118153,2443,9,0.5862298320167972,0.505888678884466,0.6114542354346478,0
0.18110183820840509,0.8721239089441515,0.9321182824836124,4451,3,0.7900846371240867,0.023022604787637513,0.6513672109882461,0
7.71246668519738,0.374435369720422,0.06892153936721879,4146,7,0.8404396319804229,0.9106861982557131,0.1228107818457338,1
2.359060345950812,0.16552051036728976,0.18632087949412068,3030,8,0.33214641265493894,0.3114442640456412,0.22739562087711263,0
6.0789439379425865,0.37930569838554884,0.7442496518432888,201,3,0.7877898887144924,0.603721531730139,0.11426730005568775,0
4.145045842036277,0.863518140612957,0.9229602317984849,3281,1,0.9184547249393011,0.5870682241365672,0.03284667024343835,0
9.127494628791288,0.2482264427571519,0.5776319540915472,5299,5,0.033879160246594986,0.3114731711327574,0.7804957075460877,1
2.775871726294181,0.22009721408109706,0.21268078434122628,3120,6,0.9755413156827563,0.45898898801701304,0.5573053688900479,1
8.606320178907339,0.5350697189336586,0.1844628714188561,4422,0,0.3099369262686109,0.3973181154575979,0.4267889053367494,0
7.997820220742694,0.349386999049333,0.46823182844137934,3376,7,0.5874536042340743,0.29404467922097155,0.7140591997898282,1
5.2764773014478585,0.5344558912572469,0.48108794838758595,3293,5,0.7653562810662407,0.10298147933131552,0.3343628113104822,0
0.7550336380388922,0.7532462207474508,0.27230185472029944,1901,1,0.4087341710980964,0.02538635566034486,0.15615259736619036,0
7.159722288473976,0.6589239419101514,0.02709599250348349,2806,2,0.2310747965880714,0.6718927435987284,0.019710537754364155,0
1.0410858198457384,0.7999160853731894,0.1785446620543336,3675,7,0.09944139275934516,0.24317219099945409,0.7222669318556592,1
8.556964681062858,0.8302198645669916,0.3971835296184548,164,5,0.20498429541582097,0.29314773026101326,0.8963358185211198,1
0.13001923510736035,0.08550853085446808,0.20788625514602732,4242,2,0.5830415609696922,0.42142455059249795,0.8926717110769748,1
8.17443561738441,0.34181735169787597,0.2594234334312925,1409,2,0.5902949425148077,0.26806364082287626,0.624148907849134,0
4.0941165219124045,0.5520471808519802,0.4361265291353167,7083,2,0.9484533069621567,0.7636057941597608,0.14011317576645255,0
8.684679758979128,0.48743119824951364,0.8945522268940914,4223,0,0.48477836715034617,0.5124576558819216,0.7416869442286655,1
6.988458531609044,0.40255004359698054,0.2180231074940865,1301,3,0.1322762111253304,0.9005723012363857,0.6912218576096544,0
6.831838564454814,0.8225838759116739,0.5296616786550811,2089,3,0.49809075351100573,0.06717539991571009,0.40524808802768875,0
4.9746489397989055,0.7202025816322958,0.10657873012867436,341,4,0.26368380263461644,0.2664983933708822,0.7321845784590624,1
2.5073066056159776,0.6330980633574476,0.4942738501382714,2953,0,0.4187705248920731,0.38313852824949746,0.5189177052828375,0
0.46965966775055046,0.1662833687560794,0.7380336164263704,2866,4,0.6031521094663882,0.24534910968132095,0.38929561404197655,0
2.8869373677069987,0.35567271646494913,0.7190459051842455,2854,7,0.5664046402968972,0.47605040219909966,0.6636711653626481,0
9.36829739324758,0.7325720972102503,0.21494037859075676,750,3,0.1620138778915846,0.8415296603100434,0.8464078493145573,1
9.55236312723479,0.15467214088323622,0.6233325509049907,1524,8,0.07513778173580876,0.7281887562036033,0.49549131620619846,0
6.88402396427736,0.4348273386037462,0.2464020332391068,4226,1,0.7994158789689793,0.6946964708544268,0.2721451372299627,0
5.902306668690871,0.3609738969400268,0.09158207332663415,4090,0,0.1368186309189614,0.9502373538208024,0.44600577295795574,0
1.8513292883861965,0.5419009473783581,0.8729458358764083,5895,4,0.7590358455388498,0.7241033292731386,0.6372315797894869,0
9.805768001799882,0.9033638126360249,0.6466649191171634,3642,9,0.05159580665871,0.6699174645500392,0.044165437710100175,0
5.882637569699311,0.9993534995658349,0.5558065814371796,3157,9,0.31285485650558753,0.12052257878646444,0.7310236714582816,1
1.9259902778563043,0.11528202124728437,0.4217626597305125,1500,1,0.7450645481202204,0.054882614646474925,0.4551436850361561,0
5.22434576071169,0.6445466506258222,0.6501673504432282,3223,2,0.560677194003514,0.48106188384408644,0.8849983565232811,1
5.302651326349002,0.4410321617481616,0.40448544968185074,38,7,0.5394912923753372,0.7907231648389635,0.3187525029320699,0
6.2589137643700905,0.8859777482361871,0.6158631881823046,7037,1,0.02440078155653802,0.8700988739009299,0.021269410850387138,0
8.747016726841995,0.528937134027212,0.9390676985128962,3810,6,0.009485433628498074,0.05268383597722859,0.08854341061361815,0
0.3759677320626087,0.47978132685650476,0.5807572072273277,1771,8,0.7682734138645182,0.41776678216733376,0.4213570022770702,0
7.375823015888915,0.23877714576830233,0.11047411313139466,1165,7,0.28723899165408173,0.2963081204559901,0.23360775104990994,0
0.42093189636361883,0.01787393473341381,0.9877223897360315,2632,0,0.39163014054035605,0.12443755729685635,0.956415697559425,1
7.979893221433834,0.25898265160181366,0.5885542289732454,806,7,0.8841989781315029,0.600798446442198,0.9037239671752705,1
9.891849098133589,0.7433528228936241,0.06498640948289403,5703,3,0.8378257352832454,0.230569195805019,0.8306425177506246,1
1.2033876203499594,0.046945357147813005,0.38409061149124957,936,0,0.9572702629833256,0.8262056957939659,0.8007696871298751,1
6.297779229961531,0.21632402303655351,0.5182603666763922,5139,9,0.5250315008602682,0.2602333679515273,0.5152479243147259,0
4.911863408686266,0.9963357758067243,0.8974361480462039,4069,7,0.7478716040922285,0.03486516023382491,0.8949214412278399,1
8.601268164179238,0.4574320977737073,0.3911697660803798,2682,8,0.04437666353323677,0.8521935333470078,0.03542236841854507,0
3.29051365369871,0.9315894883189899,0.7352126545234527,983,5,0.2597537837603262,0.7234201136885849,0.4958757350787708,0
0.8104621590764793,0.22018320194981134,0.6832587636595959,4036,0,0.06151702623923505,0.8829062691374613,0.5160790204436166,0
9.0651371944458,0.5713189419195741,0.6621120101065646,6183,0,0.878629986355158,0.7974260216069281,0.6584518346584255,0
8.505817290942419,0.8672942009598024,0.7083629767150348,362,8,0.9300903505097387,0.105834093828584,0.6989907380395877,1
1.8922153978500589,0.8816371327703502,0.9613152881849074,2808,2,0.8790714802281316,0.005145170754714767,0.8199469174081001,1
2.286251615249235,0.9087013092693679,0.001120111480109487,3329,6,0.19313286458729306,0.08409822446798465,0.32643357650329297,0
5.598443123088295,0.11584385678025766,0.37669536198679876,4543,7,0.8186794204998418,0.12844871809319136,0.2833429482655816,1
0.1842771873821747,0.4322407838925123,0.8401215027412188,1435,4,0.10250972799067926,0.9372284872364511,0.6878857223008134,0
0.678370591051719,0.30096356694681625,0.7081720886452816,917,0,0.5821704601762733,0.34588305695295674,0.6209155177674771,0
0.4574203381251285,0.8715368061523763,0.9734889691773969,284,3,0.6475736434019076,0.5943958592285453,0.3836122604056218,0
0.6562614457401295,0.821512947407441,0.3718335292387246,3999,2,0.2525087496883822,0.0010294798456333965,0.15893828327675652,0
4.6853941676858435,0.9443036349578299,0.10219361969371898,38,6,0.8259207657998966,0.2983744309899926,0.8399471646724719,1
7.728227800168045,0.23005368303143392,0.13133512640937806,3778,0,0.9632366534401319,0.03130231374751624,0.7312700669736856,1
9.095245109478183,0.8573600920924986,0.9645204722702085,1682,8,0.44229876238091026,0.31195199049513045,0.32074274043812745,0
7.24422672614117,0.7458370120309643,0.20035914354871265,3056,8,0.7149240402022476,0.5627502863433826,0.4715324601025127,0
5.432328057899581,0.15924573827926447,0.2037012492762742,3676,4,0.15365803816111268,0.45369363460528267,0.5303543937282561,0
0.17861892478319374,0.7967978278640275,0.2941679733434779,5655,9,0.616650314520738,0.7965372909761763,0.4815223515125501,0
1.1730818896239448,0.12518579220255044,0.6855652872289714,1763,8,0.20052472670033672,0.4915945467414369,0.06420893707513409,0
5.819714019143988,0.26899340443509767,0.7975591006371882,394,0,0.011620539908100636,0.07244688779455888,0.3924935564066848,0
4.799388347171235,0.6000205481193037,0.29166257870930323,5420,8,0.8601223971892046,0.7798509888933498,0.039618825348357145,1
4.805069472578289,0.10493017841817487,0.24204501586252747,2936,5,0.6181557343181191,0.702464970544104,0.5596486834869141,0
0.09770847419183659,0.3264613082439919,0.5177116433847114,2848,8,0.35062693120918076,0.033203108791366565,0.07857849715502074,0
3.9692327620159604,0.13271575404306035,0.5675408482615582,1709,9,0.8005866991090829,0.2001502442448101,0.16748258225906976,1
1.0456784033440025,0.6364302495436367,0.7064757264869012,1925,8,0.9362122462436898,0.05197128365147241,0.5412963353010705,1
7.090605194509164,0.8709691237460856,0.7140869321324278,3389,3,0.33945019254280606,0.8148251137465122,0.08011484638467514,0
8.948166560605276,0.5475923761537362,0.8172977699624937,409,2,0.040754106092472764,0.16399948098949724,0.4386072164895384,0
7.248265598740583,0.5932786483101787,0.6502941858734539,1560,2,0.21921398735804432,0.9758652558191313,0.33689579177110685,0
1.8211791568869928,0.7896985071424791,0.6587077755008761,306,1,0.0208611392915381,0.6532630192373301,0.3323146253551089,0
5.424786357193675,0.49327684678379957,0.0815264895524267,754,2,0.22056112492232327,0.4183997886676527,0.20357828034224268,0
8.404524062769335,0.17419333657825364,0.9607805514869769,1977,7,0.42549333444807536,0.3459349925469629,0.3710387629846027,0
9.876495637360579,0.04010919141248248,0.8670314961224486,4703,8,0.43861541918959046,0.7252576604151365,0.48666894142470285,0
8.734232380816605,0.9007018640112585,0.4217209268734554,4009,2,0.5923503285933622,0.912363345616691,0.21066218900566658,0
6.229665835634828,0.6315602200925206,0.733113022415281,2914,9,0.7158249646820886,0.909032520665641,0.17968310887024197,0
2.3754332492387764,0.9713950940416396,0.18097695270948977,6980,5,0.4922778564480348,0.24723107440317704,0.8707499012725114,1
4.453052550026655,0.5148173539296902,0.3592333693997657,129,6,0.16352387258502277,0.3910815366517607,0.9694123223352875,1
2.5813343270112754,0.6567366645412922,0.3251900642246949,5543,7,0.396659776343562,0.23702785710833618,0.2346740382615511,0
8.837096696607526,0.4420243737828575,0.33088936298917193,5724,9,0.6693904014593614,0.1457565682447517,0.4494338352137377,0
5.878843711103869,0.9485833548514337,0.25252778207541926,7029,3,0.3793585899224238,0.6055381576448828,0.35673205304000166,0
5.3351192529969556,0.7817903298450294,0.7053855941122036,5943,5,0.20584121003676825,0.11191961939772788,0.2697496115169896,0
0.5708685608931485,0.531169528001032,0.9366056922949615,2844,0,0.1221099140100268,0.4521990282834353,0.9338750175279049,1
3.161561049767505,0.5072348086883924,0.0415728590503921,4585,3,0.9866301229588469,0.9651186964360455,0.004939980934409616,0
9.51811785423239,0.6391199378155004,0.8679182945200221,5342,7,0.5155960285792502,0.4888465802569202,0.6668642575461043,0
1.396512547563129,0.029973589872677953,0.3079299415911909,5455,1,0.20185345212294836,0.6734324333249173,0.9699120461072704,1
0.9390071578941839,0.6726021182251263,0.44375021930457115,4612,5,0.25530652472843185,0.6616323503711468,0.9786312874005304,1
3.7429676713979267,0.017515990862062236,0.24414729042237426,3719,7,0.7685193645237912,0.11310981907657303,0.7955103716964032,1
9.186777969935044,0.6006095425462361,0.9408753563380648,5773,4,0.6669715169909073,0.5771852367117482,0.3485736672419705,0
1.5928744524280514,0.6049539226905408,0.3181115536181195,3232,8,0.9933369373586285,0.7524277626155725,0.09048169528705075,1
2.8868559553063813,0.10910963176574973,0.6505116477917158,3173,3,0.6675933855635847,0.8078459419412586,0.7622851347766157,1
7.978136488586345,0.435583314812933,0.8178342161750216,1367,5,0.6490746587943931,0.32838122788508106,0.6302087483291442,0
6.098318054986946,0.5634389273484588,0.3804197042327977,6748,8,0.5964854749854216,0.5456868884954734,0.44441945275120154,0
0.1466705704626381,0.587061707701151,0.16844438514271964,7117,9,0.759344327922866,0.5004453091307415,0.5423636649797383,0
9.514785596659912,0.8471673613725742,0.9142365159514699,1177,8,0.38019561878585706,0.3988227808969005,0.5801723692273323,0
5.336025467268785,0.6079050927934446,0.7648832615421283,5445,1,0.7154909070992744,0.5212341324853343,0.8223934188170581,1
4.308620915380334,0.8967142898401224,0.07128027005516391,6542,8,0.6546930814313482,0.3800745089372053,0.19715412657287734,0
4.7918322944359995,0.19455832318530097,0.16633160774314215,963,4,0.28487290196192283,0.3072899649262866,0.8030258978326634,1
5.391612766752544,0.31130769915600365,0.6103337833109184,1681,1,0.27262400073353377,0.4135491015253515,0.12188609333694755,0
1.8114934953468032,0.6811178539649828,0.18143834769562694,7052,6,0.2952782892203101,0.7934072581478373,0.18522844654740966,0
9.177524891713773,0.4245274251963619,0.08703896258765864,1845,0,0.3735096830383876,0.526499194153781,0.11230434441121917,0
0.025840148449823852,0.6379852057932976,0.5151751703337316,1243,8,0.7937438503805163,0.6466059134228601,0.17477344282737717,0
3.607725191105998,0.9058911047877604,0.7699447002516789,1072,9,0.2556449978092723,0.30206050183479505,0.7319580675856345,1
8.511742608527708,0.6714246695306144,0.8095299757684418,5010,3,0.14970396795695773,0.423944812913302,0.15298380082856267,0
2.3523558480198483,0.8692596246510526,0.47289196563318214,6804,0,0.17844596522777212,0.312271786048796,0.23024616842786993,0
2.061861645184264,0.6379607933159701,0.2568838476457148,1100,8,0.4967668588591694,0.9877855202148873,0.13643975255673313,0
6.951445540475937,0.4043187681042921,0.42819961492561476,4008,0,0.01582109176558244,0.34109002447422054,0.8187070571192328,1
6.032194102133722,0.3372271327554204,0.9055247923296739,6764,3,0.08565824959643054,0.8941908746641183,0.1918673247187429,0
3.2337156211552074,0.22665640222698802,0.3549963058319373,707,0,0.831863113251422,0.6696026161339619,0.06993160570943413,0
6.40168223828166,0.2711474365001848,0.5928119916534227,66,5,0.23082918915401207,0.45685864488036865,0.1903248628190678,0
0.5233887578650831,0.3784764234858691,0.362944271845992,3874,1,0.44635235119764216,0.3335695494722004,0.5804750067166746,0
0.8876739410776846,0.9616657359548132,0.6349600455910331,3374,8,0.17047793817391754,0.4094778530052039,0.42268911339618953,0
8.218064439010869,0.0012366797594094425,0.30085310835325507,3719,3,0.4748865435062186,0.38252628024400825,0.11982900201764635,0
9.741646286280156,0.02002635592582447,0.7371802250072431,5367,0,0.8420332943764213,0.5209579772720422,0.6235856880027597,0
0.8912443211601662,0.7552704204968079,0.12771348363523483,2831,5,0.1593040206189803,0.06310903307915017,0.11764902847355863,0
2.2735730009609876,0.34167450189692083,0.3809095255109872,2817,8,0.5538022407123763,0.30552431065802355,0.3969815170742834,0
4.472025405048356,0.6005943333606173,0.5156794276964978,1442,5,0.49696348290583026,0.9921580148233127,0.8514249577450957,1
2.085105143573358,0.9305952146439163,0.11636639788547609,593,2,0.6743038064090484,0.5324811925594262,0.7214220673287317,1
1.412780492755058,0.21198249090223853,0.8187350040742701,4494,4,0.022893824976120247,0.1537911496680311,0.22361443449631124,0
9.573228878945873,0.5730414289308493,0.9327307404762548,1985,8,0.4793544401378518,0.31372769119409605,0.6063709444333756,0
